Date,Year,Month,Month_Name,Commodity,Region,District,SARIMA_Forecast,SARIMAX_Forecast,Blended_Forecast,Lower_95CI,Upper_95CI,Forecast_Month
2026-10-01,2026,10,Oct,Sorghum Red,Western,Kibaale,963.0,985.0,976.0,898.0,1054.0,Oct 2026
2026-11-01,2026,11,Nov,Sorghum Red,Western,Kibaale,1084.0,1112.0,1101.0,1013.0,1189.0,Nov 2026
2026-12-01,2026,12,Dec,Sorghum Red,Western,Kibaale,1141.0,1186.0,1168.0,1075.0,1261.0,Dec 2026
2026-01-01,2026,1,Jan,Sorghum Red,Western,Kyegegwa,1106.0,1123.0,1116.0,1027.0,1205.0,Jan 2026
2026-02-01,2026,2,Feb,Sorghum Red,Western,Kyegegwa,1163.0,1185.0,1176.0,1082.0,1270.0,Feb 2026
2026-03-01,2026,3,Mar,Sorghum Red,Western,Kyegegwa,1202.0,1221.0,1213.0,1116.0,1310.0,Mar 2026
2026-04-01,2026,4,Apr,Sorghum Red,Western,Kyegegwa,1219.0,1264.0,1246.0,1146.0,1346.0,Apr 2026
2026-05-01,2026,5,May,Sorghum Red,Western,Kyegegwa,1194.0,1234.0,1218.0,1121.0,1315.0,May 2026
2026-06-01,2026,6,Jun,Sorghum Red,Western,Kyegegwa,1165.0,1183.0,1176.0,1082.0,1270.0,Jun 2026
2026-07-01,2026,7,Jul,Sorghum Red,Western,Kyegegwa,1089.0,1114.0,1104.0,1016.0,1192.0,Jul 2026
2026-08-01,2026,8,Aug,Sorghum Red,Western,Kyegegwa,949.0,985.0,971.0,893.0,1049.0,Aug 2026
2026-09-01,2026,9,Sep,Sorghum Red,Western,Kyegegwa,889.0,909.0,901.0,829.0,973.0,Sep 2026
2026-10-01,2026,10,Oct,Sorghum Red,Western,Kyegegwa,974.0,1008.0,994.0,914.0,1074.0,Oct 2026
2026-11-01,2026,11,Nov,Sorghum Red,Western,Kyegegwa,1125.0,1164.0,1148.0,1056.0,1240.0,Nov 2026
2026-12-01,2026,12,Dec,Sorghum Red,Western,Kyegegwa,1148.0,1160.0,1155.0,1063.0,1247.0,Dec 2026
2026-01-01,2026,1,Jan,Sorghum Red,Western,Kasese,1142.0,1166.0,1156.0,1064.0,1248.0,Jan 2026
2026-02-01,2026,2,Feb,Sorghum Red,Western,Kasese,1211.0,1254.0,1237.0,1138.0,1336.0,Feb 2026
2026-03-01,2026,3,Mar,Sorghum Red,Western,Kasese,1262.0,1312.0,1292.0,1189.0,1395.0,Mar 2026
2026-04-01,2026,4,Apr,Sorghum Red,Western,Kasese,1287.0,1320.0,1307.0,1202.0,1412.0,Apr 2026
2026-05-01,2026,5,May,Sorghum Red,Western,Kasese,1243.0,1283.0,1267.0,1166.0,1368.0,May 2026
2026-06-01,2026,6,Jun,Sorghum Red,Western,Kasese,1191.0,1235.0,1217.0,1120.0,1314.0,Jun 2026
2026-07-01,2026,7,Jul,Sorghum Red,Western,Kasese,1133.0,1159.0,1149.0,1057.0,1241.0,Jul 2026
2026-08-01,2026,8,Aug,Sorghum Red,Western,Kasese,965.0,985.0,977.0,899.0,1055.0,Aug 2026
2026-09-01,2026,9,Sep,Sorghum Red,Western,Kasese,937.0,974.0,959.0,882.0,1036.0,Sep 2026
2026-10-01,2026,10,Oct,Sorghum Red,Western,Kasese,1023.0,1050.0,1039.0,956.0,1122.0,Oct 2026
2026-11-01,2026,11,Nov,Sorghum Red,Western,Kasese,1144.0,1187.0,1170.0,1076.0,1264.0,Nov 2026
2026-12-01,2026,12,Dec,Sorghum Red,Western,Kasese,1180.0,1222.0,1205.0,1109.0,1301.0,Dec 2026
2026-01-01,2026,1,Jan,Sorghum Red,Western,Mutukula,1234.0,1275.0,1259.0,1158.0,1360.0,Jan 2026
2026-02-01,2026,2,Feb,Sorghum Red,Western,Mutukula,1292.0,1342.0,1322.0,1216.0,1428.0,Feb 2026
2026-03-01,2026,3,Mar,Sorghum Red,Western,Mutukula,1357.0,1375.0,1368.0,1259.0,1477.0,Mar 2026
2026-04-01,2026,4,Apr,Sorghum Red,Western,Mutukula,1392.0,1418.0,1408.0,1295.0,1521.0,Apr 2026
2026-05-01,2026,5,May,Sorghum Red,Western,Mutukula,1379.0,1419.0,1403.0,1291.0,1515.0,May 2026
2026-06-01,2026,6,Jun,Sorghum Red,Western,Mutukula,1319.0,1338.0,1330.0,1224.0,1436.0,Jun 2026
2026-07-01,2026,7,Jul,Sorghum Red,Western,Mutukula,1256.0,1301.0,1283.0,1180.0,1386.0,Jul 2026
2026-08-01,2026,8,Aug,Sorghum Red,Western,Mutukula,1082.0,1100.0,1093.0,1006.0,1180.0,Aug 2026
2026-09-01,2026,9,Sep,Sorghum Red,Western,Mutukula,1007.0,1043.0,1029.0,947.0,1111.0,Sep 2026
2026-10-01,2026,10,Oct,Sorghum Red,Western,Mutukula,1106.0,1118.0,1113.0,1024.0,1202.0,Oct 2026
2026-11-01,2026,11,Nov,Sorghum Red,Western,Mutukula,1278.0,1298.0,1290.0,1187.0,1393.0,Nov 2026
2026-12-01,2026,12,Dec,Sorghum Red,Western,Mutukula,1255.0,1279.0,1269.0,1167.0,1371.0,Dec 2026
2026-01-01,2026,1,Jan,Sorghum Red,Northern,Gulu,1124.0,1157.0,1144.0,1052.0,1236.0,Jan 2026
2026-02-01,2026,2,Feb,Sorghum Red,Northern,Gulu,1145.0,1172.0,1161.0,1068.0,1254.0,Feb 2026
2026-03-01,2026,3,Mar,Sorghum Red,Northern,Gulu,1232.0,1265.0,1252.0,1152.0,1352.0,Mar 2026
2026-04-01,2026,4,Apr,Sorghum Red,Northern,Gulu,1256.0,1285.0,1273.0,1171.0,1375.0,Apr 2026
2026-05-01,2026,5,May,Sorghum Red,Northern,Gulu,1197.0,1211.0,1205.0,1109.0,1301.0,May 2026
2026-06-01,2026,6,Jun,Sorghum Red,Northern,Gulu,1177.0,1220.0,1203.0,1107.0,1299.0,Jun 2026
2026-07-01,2026,7,Jul,Sorghum Red,Northern,Gulu,1092.0,1130.0,1115.0,1026.0,1204.0,Jul 2026
2026-08-01,2026,8,Aug,Sorghum Red,Northern,Gulu,949.0,966.0,959.0,882.0,1036.0,Aug 2026
2026-09-01,2026,9,Sep,Sorghum Red,Northern,Gulu,890.0,900.0,896.0,824.0,968.0,Sep 2026
2026-10-01,2026,10,Oct,Sorghum Red,Northern,Gulu,994.0,1012.0,1005.0,925.0,1085.0,Oct 2026
2026-11-01,2026,11,Nov,Sorghum Red,Northern,Gulu,1134.0,1174.0,1158.0,1065.0,1251.0,Nov 2026
2026-12-01,2026,12,Dec,Sorghum Red,Northern,Gulu,1147.0,1180.0,1167.0,1074.0,1260.0,Dec 2026
2026-01-01,2026,1,Jan,Sorghum Red,Northern,Lira,1113.0,1152.0,1136.0,1045.0,1227.0,Jan 2026
2026-02-01,2026,2,Feb,Sorghum Red,Northern,Lira,1125.0,1145.0,1137.0,1046.0,1228.0,Feb 2026
2026-03-01,2026,3,Mar,Sorghum Red,Northern,Lira,1176.0,1205.0,1193.0,1098.0,1288.0,Mar 2026
2026-04-01,2026,4,Apr,Sorghum Red,Northern,Lira,1218.0,1239.0,1231.0,1133.0,1329.0,Apr 2026
2026-05-01,2026,5,May,Sorghum Red,Northern,Lira,1200.0,1232.0,1219.0,1121.0,1317.0,May 2026
2026-06-01,2026,6,Jun,Sorghum Red,Northern,Lira,1120.0,1160.0,1144.0,1052.0,1236.0,Jun 2026
2026-07-01,2026,7,Jul,Sorghum Red,Northern,Lira,1071.0,1106.0,1092.0,1005.0,1179.0,Jul 2026
2026-08-01,2026,8,Aug,Sorghum Red,Northern,Lira,921.0,932.0,928.0,854.0,1002.0,Aug 2026
2026-09-01,2026,9,Sep,Sorghum Red,Northern,Lira,901.0,932.0,920.0,846.0,994.0,Sep 2026
2026-10-01,2026,10,Oct,Sorghum Red,Northern,Lira,957.0,991.0,977.0,899.0,1055.0,Oct 2026
2026-11-01,2026,11,Nov,Sorghum Red,Northern,Lira,1108.0,1146.0,1131.0,1041.0,1221.0,Nov 2026
2026-12-01,2026,12,Dec,Sorghum Red,Northern,Lira,1104.0,1120.0,1114.0,1025.0,1203.0,Dec 2026
2026-01-01,2026,1,Jan,Sorghum Red,Northern,Kiryadongo,1055.0,1088.0,1075.0,989.0,1161.0,Jan 2026
2026-02-01,2026,2,Feb,Sorghum Red,Northern,Kiryadongo,1094.0,1119.0,1109.0,1020.0,1198.0,Feb 2026
2026-03-01,2026,3,Mar,Sorghum Red,Northern,Kiryadongo,1154.0,1199.0,1181.0,1087.0,1275.0,Mar 2026
2026-04-01,2026,4,Apr,Sorghum Red,Northern,Kiryadongo,1196.0,1242.0,1224.0,1126.0,1322.0,Apr 2026
2026-05-01,2026,5,May,Sorghum Red,Northern,Kiryadongo,1127.0,1139.0,1134.0,1043.0,1225.0,May 2026
2026-06-01,2026,6,Jun,Sorghum Red,Northern,Kiryadongo,1116.0,1129.0,1124.0,1034.0,1214.0,Jun 2026
2026-07-01,2026,7,Jul,Sorghum Red,Northern,Kiryadongo,1053.0,1079.0,1069.0,983.0,1155.0,Jul 2026
2026-08-01,2026,8,Aug,Sorghum Red,Northern,Kiryadongo,895.0,906.0,902.0,830.0,974.0,Aug 2026
2026-09-01,2026,9,Sep,Sorghum Red,Northern,Kiryadongo,866.0,879.0,874.0,804.0,944.0,Sep 2026
2026-10-01,2026,10,Oct,Sorghum Red,Northern,Kiryadongo,947.0,962.0,956.0,880.0,1032.0,Oct 2026
2026-11-01,2026,11,Nov,Sorghum Red,Northern,Kiryadongo,1041.0,1056.0,1050.0,966.0,1134.0,Nov 2026
2026-12-01,2026,12,Dec,Sorghum Red,Northern,Kiryadongo,1060.0,1092.0,1079.0,993.0,1165.0,Dec 2026
2026-01-01,2026,1,Jan,Sorghum Red,Northern,Bweyale,1008.0,1042.0,1028.0,946.0,1110.0,Jan 2026
2026-02-01,2026,2,Feb,Sorghum Red,Northern,Bweyale,1078.0,1102.0,1092.0,1005.0,1179.0,Feb 2026
2026-03-01,2026,3,Mar,Sorghum Red,Northern,Bweyale,1143.0,1178.0,1164.0,1071.0,1257.0,Mar 2026
2026-04-01,2026,4,Apr,Sorghum Red,Northern,Bweyale,1169.0,1204.0,1190.0,1095.0,1285.0,Apr 2026
2026-05-01,2026,5,May,Sorghum Red,Northern,Bweyale,1114.0,1129.0,1123.0,1033.0,1213.0,May 2026
2026-06-01,2026,6,Jun,Sorghum Red,Northern,Bweyale,1085.0,1116.0,1104.0,1016.0,1192.0,Jun 2026
2026-07-01,2026,7,Jul,Sorghum Red,Northern,Bweyale,1008.0,1018.0,1014.0,933.0,1095.0,Jul 2026
2026-08-01,2026,8,Aug,Sorghum Red,Northern,Bweyale,871.0,895.0,885.0,814.0,956.0,Aug 2026
2026-09-01,2026,9,Sep,Sorghum Red,Northern,Bweyale,838.0,851.0,846.0,778.0,914.0,Sep 2026
2026-10-01,2026,10,Oct,Sorghum Red,Northern,Bweyale,895.0,919.0,909.0,836.0,982.0,Oct 2026
2026-11-01,2026,11,Nov,Sorghum Red,Northern,Bweyale,1043.0,1073.0,1061.0,976.0,1146.0,Nov 2026
2026-12-01,2026,12,Dec,Sorghum Red,Northern,Bweyale,1060.0,1082.0,1073.0,987.0,1159.0,Dec 2026
2026-01-01,2026,1,Jan,Sorghum Red,Northern,Nwoya,1044.0,1063.0,1055.0,971.0,1139.0,Jan 2026
2026-02-01,2026,2,Feb,Sorghum Red,Northern,Nwoya,1084.0,1124.0,1108.0,1019.0,1197.0,Feb 2026
2026-03-01,2026,3,Mar,Sorghum Red,Northern,Nwoya,1178.0,1210.0,1197.0,1101.0,1293.0,Mar 2026
2026-04-01,2026,4,Apr,Sorghum Red,Northern,Nwoya,1185.0,1228.0,1211.0,1114.0,1308.0,Apr 2026
2026-05-01,2026,5,May,Sorghum Red,Northern,Nwoya,1129.0,1149.0,1141.0,1050.0,1232.0,May 2026
2026-06-01,2026,6,Jun,Sorghum Red,Northern,Nwoya,1115.0,1132.0,1125.0,1035.0,1215.0,Jun 2026
2026-07-01,2026,7,Jul,Sorghum Red,Northern,Nwoya,1057.0,1093.0,1079.0,993.0,1165.0,Jul 2026
2026-08-01,2026,8,Aug,Sorghum Red,Northern,Nwoya,908.0,924.0,918.0,845.0,991.0,Aug 2026
2026-09-01,2026,9,Sep,Sorghum Red,Northern,Nwoya,865.0,883.0,876.0,806.0,946.0,Sep 2026
2026-10-01,2026,10,Oct,Sorghum Red,Northern,Nwoya,932.0,959.0,948.0,872.0,1024.0,Oct 2026
2026-11-01,2026,11,Nov,Sorghum Red,Northern,Nwoya,1076.0,1104.0,1093.0,1006.0,1180.0,Nov 2026
2026-12-01,2026,12,Dec,Sorghum Red,Northern,Nwoya,1081.0,1121.0,1105.0,1017.0,1193.0,Dec 2026
2026-01-01,2026,1,Jan,Sorghum Red,Northern,Alebtong,1014.0,1039.0,1029.0,947.0,1111.0,Jan 2026
2026-02-01,2026,2,Feb,Sorghum Red,Northern,Alebtong,1080.0,1118.0,1103.0,1015.0,1191.0,Feb 2026
2026-03-01,2026,3,Mar,Sorghum Red,Northern,Alebtong,1104.0,1117.0,1112.0,1023.0,1201.0,Mar 2026
2026-04-01,2026,4,Apr,Sorghum Red,Northern,Alebtong,1160.0,1181.0,1173.0,1079.0,1267.0,Apr 2026
2026-05-01,2026,5,May,Sorghum Red,Northern,Alebtong,1097.0,1130.0,1117.0,1028.0,1206.0,May 2026
2026-06-01,2026,6,Jun,Sorghum Red,Northern,Alebtong,1071.0,1104.0,1091.0,1004.0,1178.0,Jun 2026
2026-07-01,2026,7,Jul,Sorghum Red,Northern,Alebtong,989.0,1017.0,1006.0,926.0,1086.0,Jul 2026
2026-08-01,2026,8,Aug,Sorghum Red,Northern,Alebtong,866.0,896.0,884.0,813.0,955.0,Aug 2026
2026-09-01,2026,9,Sep,Sorghum Red,Northern,Alebtong,816.0,841.0,831.0,765.0,897.0,Sep 2026
2026-10-01,2026,10,Oct,Sorghum Red,Northern,Alebtong,916.0,952.0,938.0,863.0,1013.0,Oct 2026
2026-11-01,2026,11,Nov,Sorghum Red,Northern,Alebtong,1029.0,1047.0,1040.0,957.0,1123.0,Nov 2026
2026-12-01,2026,12,Dec,Sorghum Red,Northern,Alebtong,1059.0,1095.0,1081.0,995.0,1167.0,Dec 2026
2026-01-01,2026,1,Jan,Sorghum Red,Northern,Pader,984.0,1016.0,1003.0,923.0,1083.0,Jan 2026
2026-02-01,2026,2,Feb,Sorghum Red,Northern,Pader,1050.0,1068.0,1061.0,976.0,1146.0,Feb 2026
2026-03-01,2026,3,Mar,Sorghum Red,Northern,Pader,1103.0,1131.0,1120.0,1030.0,1210.0,Mar 2026
2026-04-01,2026,4,Apr,Sorghum Red,Northern,Pader,1108.0,1135.0,1124.0,1034.0,1214.0,Apr 2026
2026-05-01,2026,5,May,Sorghum Red,Northern,Pader,1067.0,1083.0,1077.0,991.0,1163.0,May 2026
2026-06-01,2026,6,Jun,Sorghum Red,Northern,Pader,1060.0,1089.0,1077.0,991.0,1163.0,Jun 2026
2026-07-01,2026,7,Jul,Sorghum Red,Northern,Pader,996.0,1016.0,1008.0,927.0,1089.0,Jul 2026
2026-08-01,2026,8,Aug,Sorghum Red,Northern,Pader,843.0,864.0,856.0,788.0,924.0,Aug 2026
2026-09-01,2026,9,Sep,Sorghum Red,Northern,Pader,822.0,854.0,841.0,774.0,908.0,Sep 2026
2026-10-01,2026,10,Oct,Sorghum Red,Northern,Pader,871.0,892.0,884.0,813.0,955.0,Oct 2026
2026-11-01,2026,11,Nov,Sorghum Red,Northern,Pader,1018.0,1045.0,1034.0,951.0,1117.0,Nov 2026
2026-12-01,2026,12,Dec,Sorghum Red,Northern,Pader,1020.0,1035.0,1029.0,947.0,1111.0,Dec 2026
2026-01-01,2026,1,Jan,Sorghum Red,Northern,Kitgum,989.0,1021.0,1008.0,927.0,1089.0,Jan 2026
2026-02-01,2026,2,Feb,Sorghum Red,Northern,Kitgum,1036.0,1060.0,1050.0,966.0,1134.0,Feb 2026
2026-03-01,2026,3,Mar,Sorghum Red,Northern,Kitgum,1098.0,1129.0,1117.0,1028.0,1206.0,Mar 2026
2026-04-01,2026,4,Apr,Sorghum Red,Northern,Kitgum,1095.0,1111.0,1105.0,1017.0,1193.0,Apr 2026
2026-05-01,2026,5,May,Sorghum Red,Northern,Kitgum,1074.0,1090.0,1084.0,997.0,1171.0,May 2026
2026-06-01,2026,6,Jun,Sorghum Red,Northern,Kitgum,1017.0,1036.0,1028.0,946.0,1110.0,Jun 2026
2026-07-01,2026,7,Jul,Sorghum Red,Northern,Kitgum,989.0,1019.0,1007.0,926.0,1088.0,Jul 2026
2026-08-01,2026,8,Aug,Sorghum Red,Northern,Kitgum,853.0,868.0,862.0,793.0,931.0,Aug 2026
2026-09-01,2026,9,Sep,Sorghum Red,Northern,Kitgum,804.0,828.0,818.0,753.0,883.0,Sep 2026
2026-10-01,2026,10,Oct,Sorghum Red,Northern,Kitgum,892.0,913.0,905.0,833.0,977.0,Oct 2026
2026-11-01,2026,11,Nov,Sorghum Red,Northern,Kitgum,997.0,1033.0,1019.0,937.0,1101.0,Nov 2026
2026-12-01,2026,12,Dec,Sorghum Red,Northern,Kitgum,996.0,1033.0,1018.0,937.0,1099.0,Dec 2026
2026-01-01,2026,1,Jan,Sorghum Red,Eastern,Mbale,1175.0,1202.0,1191.0,1096.0,1286.0,Jan 2026
2026-02-01,2026,2,Feb,Sorghum Red,Eastern,Mbale,1229.0,1268.0,1252.0,1152.0,1352.0,Feb 2026
2026-03-01,2026,3,Mar,Sorghum Red,Eastern,Mbale,1280.0,1319.0,1303.0,1199.0,1407.0,Mar 2026
2026-04-01,2026,4,Apr,Sorghum Red,Eastern,Mbale,1299.0,1327.0,1316.0,1211.0,1421.0,Apr 2026
2026-05-01,2026,5,May,Sorghum Red,Eastern,Mbale,1281.0,1299.0,1292.0,1189.0,1395.0,May 2026
2026-06-01,2026,6,Jun,Sorghum Red,Eastern,Mbale,1237.0,1285.0,1266.0,1165.0,1367.0,Jun 2026
2026-07-01,2026,7,Jul,Sorghum Red,Eastern,Mbale,1182.0,1215.0,1202.0,1106.0,1298.0,Jul 2026
2026-08-01,2026,8,Aug,Sorghum Red,Eastern,Mbale,1002.0,1025.0,1016.0,935.0,1097.0,Aug 2026
2026-09-01,2026,9,Sep,Sorghum Red,Eastern,Mbale,954.0,980.0,970.0,892.0,1048.0,Sep 2026
2026-10-01,2026,10,Oct,Sorghum Red,Eastern,Mbale,1044.0,1068.0,1058.0,973.0,1143.0,Oct 2026
2026-11-01,2026,11,Nov,Sorghum Red,Eastern,Mbale,1174.0,1210.0,1196.0,1100.0,1292.0,Nov 2026
2026-12-01,2026,12,Dec,Sorghum Red,Eastern,Mbale,1224.0,1237.0,1232.0,1133.0,1331.0,Dec 2026
2026-01-01,2026,1,Jan,Sorghum Red,Eastern,Jinja,1284.0,1325.0,1309.0,1204.0,1414.0,Jan 2026
2026-02-01,2026,2,Feb,Sorghum Red,Eastern,Jinja,1284.0,1301.0,1294.0,1190.0,1398.0,Feb 2026
2026-03-01,2026,3,Mar,Sorghum Red,Eastern,Jinja,1406.0,1448.0,1431.0,1317.0,1545.0,Mar 2026
2026-04-01,2026,4,Apr,Sorghum Red,Eastern,Jinja,1382.0,1410.0,1399.0,1287.0,1511.0,Apr 2026
2026-05-01,2026,5,May,Sorghum Red,Eastern,Jinja,1379.0,1428.0,1408.0,1295.0,1521.0,May 2026
2026-06-01,2026,6,Jun,Sorghum Red,Eastern,Jinja,1293.0,1322.0,1310.0,1205.0,1415.0,Jun 2026
2026-07-01,2026,7,Jul,Sorghum Red,Eastern,Jinja,1249.0,1287.0,1272.0,1170.0,1374.0,Jul 2026
2026-08-01,2026,8,Aug,Sorghum Red,Eastern,Jinja,1050.0,1079.0,1067.0,982.0,1152.0,Aug 2026
2026-09-01,2026,9,Sep,Sorghum Red,Eastern,Jinja,999.0,1020.0,1012.0,931.0,1093.0,Sep 2026
2026-10-01,2026,10,Oct,Sorghum Red,Eastern,Jinja,1116.0,1129.0,1124.0,1034.0,1214.0,Oct 2026
2026-11-01,2026,11,Nov,Sorghum Red,Eastern,Jinja,1278.0,1307.0,1295.0,1191.0,1399.0,Nov 2026
2026-12-01,2026,12,Dec,Sorghum Red,Eastern,Jinja,1280.0,1297.0,1290.0,1187.0,1393.0,Dec 2026
2026-01-01,2026,1,Jan,Sorghum Red,Eastern,Busia,1167.0,1182.0,1176.0,1082.0,1270.0,Jan 2026
2026-02-01,2026,2,Feb,Sorghum Red,Eastern,Busia,1197.0,1239.0,1222.0,1124.0,1320.0,Feb 2026
2026-03-01,2026,3,Mar,Sorghum Red,Eastern,Busia,1290.0,1326.0,1312.0,1207.0,1417.0,Mar 2026
2026-04-01,2026,4,Apr,Sorghum Red,Eastern,Busia,1304.0,1336.0,1323.0,1217.0,1429.0,Apr 2026
2026-05-01,2026,5,May,Sorghum Red,Eastern,Busia,1281.0,1332.0,1312.0,1207.0,1417.0,May 2026
2026-06-01,2026,6,Jun,Sorghum Red,Eastern,Busia,1208.0,1221.0,1216.0,1119.0,1313.0,Jun 2026
2026-07-01,2026,7,Jul,Sorghum Red,Eastern,Busia,1165.0,1188.0,1179.0,1085.0,1273.0,Jul 2026
2026-08-01,2026,8,Aug,Sorghum Red,Eastern,Busia,1006.0,1032.0,1022.0,940.0,1104.0,Aug 2026
2026-09-01,2026,9,Sep,Sorghum Red,Eastern,Busia,961.0,985.0,975.0,897.0,1053.0,Sep 2026
2026-10-01,2026,10,Oct,Sorghum Red,Eastern,Busia,1031.0,1070.0,1054.0,970.0,1138.0,Oct 2026
2026-11-01,2026,11,Nov,Sorghum Red,Eastern,Busia,1179.0,1221.0,1204.0,1108.0,1300.0,Nov 2026
2026-12-01,2026,12,Dec,Sorghum Red,Eastern,Busia,1171.0,1204.0,1191.0,1096.0,1286.0,Dec 2026
2026-01-01,2026,1,Jan,Sorghum Red,Eastern,Soroti,1133.0,1149.0,1143.0,1052.0,1234.0,Jan 2026
2026-02-01,2026,2,Feb,Sorghum Red,Eastern,Soroti,1160.0,1203.0,1186.0,1091.0,1281.0,Feb 2026
2026-03-01,2026,3,Mar,Sorghum Red,Eastern,Soroti,1221.0,1262.0,1246.0,1146.0,1346.0,Mar 2026
2026-04-01,2026,4,Apr,Sorghum Red,Eastern,Soroti,1232.0,1251.0,1243.0,1144.0,1342.0,Apr 2026
2026-05-01,2026,5,May,Sorghum Red,Eastern,Soroti,1191.0,1217.0,1207.0,1110.0,1304.0,May 2026
2026-06-01,2026,6,Jun,Sorghum Red,Eastern,Soroti,1155.0,1176.0,1168.0,1075.0,1261.0,Jun 2026
2026-07-01,2026,7,Jul,Sorghum Red,Eastern,Soroti,1104.0,1132.0,1121.0,1031.0,1211.0,Jul 2026
2026-08-01,2026,8,Aug,Sorghum Red,Eastern,Soroti,942.0,975.0,962.0,885.0,1039.0,Aug 2026
2026-09-01,2026,9,Sep,Sorghum Red,Eastern,Soroti,903.0,922.0,914.0,841.0,987.0,Sep 2026
2026-10-01,2026,10,Oct,Sorghum Red,Eastern,Soroti,1012.0,1035.0,1026.0,944.0,1108.0,Oct 2026
2026-11-01,2026,11,Nov,Sorghum Red,Eastern,Soroti,1113.0,1127.0,1121.0,1031.0,1211.0,Nov 2026
2026-12-01,2026,12,Dec,Sorghum Red,Eastern,Soroti,1155.0,1173.0,1166.0,1073.0,1259.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Central,Kampala,3203.0,3321.0,3274.0,3012.0,3536.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Central,Kampala,3545.0,3643.0,3604.0,3316.0,3892.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Central,Kampala,3856.0,3971.0,3925.0,3611.0,4239.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Central,Kampala,4127.0,4168.0,4152.0,3820.0,4484.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Central,Kampala,3912.0,3990.0,3959.0,3642.0,4276.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Central,Kampala,3694.0,3743.0,3723.0,3425.0,4021.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Central,Kampala,3021.0,3068.0,3049.0,2805.0,3293.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Central,Kampala,2868.0,2915.0,2896.0,2664.0,3128.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Central,Kampala,3210.0,3295.0,3261.0,3000.0,3522.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Central,Kampala,3721.0,3806.0,3772.0,3470.0,4074.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Central,Kampala,3825.0,3963.0,3908.0,3595.0,4221.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Central,Kampala,3307.0,3432.0,3382.0,3111.0,3653.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Central,Natete,2985.0,3088.0,3047.0,2803.0,3291.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Central,Natete,3415.0,3461.0,3443.0,3168.0,3718.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Central,Natete,3731.0,3877.0,3819.0,3513.0,4125.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Central,Natete,3913.0,4029.0,3983.0,3664.0,4302.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Central,Natete,3766.0,3884.0,3837.0,3530.0,4144.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Central,Natete,3511.0,3598.0,3563.0,3278.0,3848.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Central,Natete,2908.0,2951.0,2934.0,2699.0,3169.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Central,Natete,2673.0,2704.0,2692.0,2477.0,2907.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Central,Natete,3110.0,3161.0,3141.0,2890.0,3392.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Central,Natete,3552.0,3634.0,3601.0,3313.0,3889.0,Oct 2026
2026-11-01,2026,11,Nov,Beans Yellow,Central,Natete,3671.0,3726.0,3704.0,3408.0,4000.0,Nov 2026
2026-12-01,2026,12,Dec,Beans Yellow,Central,Natete,3092.0,3177.0,3143.0,2892.0,3394.0,Dec 2026
2026-01-01,2026,1,Jan,Beans Yellow,Central,Luwero,2632.0,2683.0,2663.0,2450.0,2876.0,Jan 2026
2026-02-01,2026,2,Feb,Beans Yellow,Central,Luwero,2967.0,3061.0,3023.0,2781.0,3265.0,Feb 2026
2026-03-01,2026,3,Mar,Beans Yellow,Central,Luwero,3272.0,3353.0,3321.0,3055.0,3587.0,Mar 2026
2026-04-01,2026,4,Apr,Beans Yellow,Central,Luwero,3409.0,3517.0,3474.0,3196.0,3752.0,Apr 2026
2026-05-01,2026,5,May,Beans Yellow,Central,Luwero,3407.0,3529.0,3480.0,3202.0,3758.0,May 2026
2026-06-01,2026,6,Jun,Beans Yellow,Central,Luwero,3085.0,3195.0,3151.0,2899.0,3403.0,Jun 2026
2026-07-01,2026,7,Jul,Beans Yellow,Central,Luwero,2581.0,2622.0,2606.0,2398.0,2814.0,Jul 2026
2026-08-01,2026,8,Aug,Beans Yellow,Central,Luwero,2403.0,2469.0,2443.0,2248.0,2638.0,Aug 2026
2026-09-01,2026,9,Sep,Beans Yellow,Central,Luwero,2702.0,2808.0,2766.0,2545.0,2987.0,Sep 2026
2026-10-01,2026,10,Oct,Beans Yellow,Central,Luwero,3240.0,3347.0,3304.0,3040.0,3568.0,Oct 2026
